logMicros,flightMicros,logDt,state,voltage,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,altitude,temp,yPID,zPID,yServo,zServo,pyro1,pyro2,pyro1Cont,pyro2Cont,abort
39647292,2456966,19864,3,8.22,-0.06,-0.27,-0.09,-0.05,-0.01,0.26,-0.01,-0.61,-0.09,14.57,18.28,90,90,0,0,0,0,1,0,0
39664393,2474067,17101,3,8.2,-0.06,-0.28,-0.09,-0.04,-0.03,0.24,-0.01,-0.61,-0.08,14.68,18.27,90,90,0,0,0,0,1,0,0
39681869,2491543,17476,3,8.21,-0.06,-0.29,-0.09,-0.06,-0.01,0.24,0,-0.61,-0.08,14.78,18.28,90,90,0,0,0,0,1,0,0
39698919,2508593,17050,3,8.21,-0.06,-0.3,-0.09,-0.05,0.01,0.21,0,-0.62,-0.07,14.78,18.28,90,90,0,0,0,0,1,0,0
39717157,2526831,18238,3,8.2,-0.06,-0.32,-0.09,-0.02,-0.02,0.19,0,-0.62,-0.07,14.88,18.29,90,90,0,0,0,0,1,0,0
39737011,2546685,19854,3,8.22,-0.06,-0.33,-0.09,-0.05,-0.01,0.19,0,-0.63,-0.06,14.97,18.29,90,90,0,0,0,0,1,0,0
39755648,2565322,18637,3,8.21,-0.06,-0.34,-0.09,-0.06,0.02,0.2,0,-0.63,-0.06,15.07,18.29,90,90,0,0,0,0,1,0,0
39772408,2582082,16760,3,8.22,-0.06,-0.35,-0.09,-0.04,-0.01,0.2,0,-0.63,-0.06,15.17,18.3,90,90,0,0,0,0,1,0,0
39790316,2599990,17908,3,8.22,-0.06,-0.36,-0.09,-0.04,0.01,0.16,0,-0.64,-0.05,15.27,18.3,90,90,0,0,0,0,1,0,0
39807325,2616999,17009,3,8.21,-0.06,-0.37,-0.09,-0.03,-0.02,0.14,0,-0.64,-0.05,15.38,18.3,90,90,0,0,0,0,1,0,0
39824714,2634388,17389,3,8.21,-0.06,-0.38,-0.09,-0.02,-0.01,0.13,0.01,-0.65,-0.05,15.51,18.3,90,90,0,0,0,0,1,0,0
39842237,2651911,17523,3,8.21,-0.06,-0.4,-0.09,-0.01,0,0.11,0.01,-0.65,-0.04,15.61,18.31,90,90,0,0,0,0,1,0,0
39859657,2669331,17420,3,8.21,-0.06,-0.41,-0.09,-0.03,0,0.11,0.01,-0.64,-0.04,15.61,18.31,90,90,0,0,0,0,1,0,0
39876758,2686432,17101,3,8.22,-0.06,-0.42,-0.09,-0.02,-0.01,0.08,0.01,-0.65,-0.03,15.69,18.3,90,90,0,0,0,0,1,0,0
39893938,2703612,17180,3,8.21,-0.06,-0.43,-0.09,-0.01,-0.02,0.07,0.01,-0.65,-0.03,15.77,18.3,90,90,0,0,0,0,1,0,0
39911070,2720744,17132,3,8.22,-0.06,-0.44,-0.09,-0.02,-0.03,0.06,0.01,-0.64,-0.03,15.84,18.31,90,90,0,0,0,0,1,0,0
39928922,2738596,17852,3,8.21,-0.06,-0.45,-0.09,-0.01,-0.03,0.01,0.01,-0.64,-0.03,15.9,18.33,90,90,0,0,0,0,1,0,0
39946023,2755697,17101,3,8.2,-0.06,-0.46,-0.09,-0.04,-0.03,0.01,0.02,-0.64,-0.02,15.96,18.3,90,90,0,0,0,0,1,0,0
39964659,2774333,18636,3,8.2,-0.06,-0.47,-0.09,0,-0.05,0.03,0.02,-0.64,-0.02,16.02,18.32,90,90,0,0,0,0,1,0,0
39982016,2791690,17357,3,8.21,-0.06,-0.49,-0.09,0,-0.04,0.01,0.01,-0.64,-0.01,16.11,18.33,90,90,0,0,0,0,1,0,0
39998984,2808658,16968,3,8.21,-0.06,-0.5,-0.09,0.01,-0.04,0.02,0.02,-0.64,-0.01,16.11,18.33,90,90,0,0,0,0,1,0,0
40017620,2827294,18636,3,8.22,-0.06,-0.51,-0.09,-0.02,-0.05,-0.03,0.02,-0.63,0,16.16,18.33,90,90,0,0,0,0,1,0,0
40034608,2844282,16988,3,8.21,-0.05,-0.52,-0.09,-0.02,-0.04,0,0.02,-0.63,0,16.19,18.35,90,90,0,0,0,0,1,0,0
40051998,2861672,17390,3,8.21,-0.05,-0.53,-0.09,-0.01,-0.05,-0.04,0.02,-0.63,0,16.23,18.34,90,90,0,0,0,0,1,0,0
40071851,2881525,19853,3,8.2,-0.05,-0.54,-0.09,0,-0.05,-0.01,0.03,-0.62,-0.01,16.28,18.35,90,90,0,0,0,0,1,0,0
40091674,2901348,19823,3,8.22,-0.05,-0.55,-0.09,-0.01,-0.04,-0.04,0.03,-0.62,0,16.3,18.37,90,90,0,0,0,0,1,0,0
40108736,2918410,17062,3,8.21,-0.05,-0.56,-0.09,0,-0.04,-0.04,0.03,-0.63,0,16.35,18.37,90,90,0,0,0,0,1,0,0
40126387,2936061,17651,3,8.21,-0.05,-0.58,-0.09,-0.02,-0.05,-0.03,0.03,-0.63,0,16.39,18.37,90,90,0,0,0,0,1,0,0
40143558,2953232,17171,3,8.21,-0.05,-0.59,-0.09,-0.03,-0.04,-0.04,0.04,-0.62,0,16.39,18.4,90,90,0,0,0,0,1,0,0
40160400,2970074,16842,3,8.21,-0.05,-0.6,-0.09,-0.01,-0.02,-0.04,0.04,-0.62,0,16.41,18.4,90,90,0,0,0,0,1,0,0
40177840,2987514,17440,3,8.21,-0.05,-0.61,-0.09,0.01,-0.03,-0.04,0.04,-0.62,-0.01,16.41,18.4,90,90,0,0,0,0,1,0,0
40195448,3005122,17608,3,8.21,-0.04,-0.62,-0.09,0.01,-0.01,-0.09,0.04,-0.63,0,16.43,18.4,90,90,0,0,0,0,1,0,0
40212510,3022184,17062,3,8.22,-0.04,-0.63,-0.09,0,0,-0.09,0.04,-0.63,0,16.4,18.44,90,90,0,0,0,0,1,0,0
40229537,3039211,17027,3,8.22,-0.04,-0.64,-0.09,0.01,0.01,-0.09,0.04,-0.63,0,16.41,18.44,90,90,0,0,0,0,1,0,0
40247456,3057130,17919,3,8.22,-0.04,-0.65,-0.09,-0.01,0.04,-0.16,0.05,-0.63,-0.01,16.43,18.42,90,90,0,0,0,0,1,0,0
40265989,3075663,18533,3,8.21,-0.04,-0.66,-0.09,0.02,0.02,-0.15,0.05,-0.63,-0.01,16.4,18.44,90,90,0,0,0,0,1,0,0
40284696,3094370,18707,3,8.21,-0.04,-0.67,-0.09,0.02,0.06,-0.16,0.05,-0.64,-0.01,16.39,18.46,90,90,0,0,0,0,1,0,0
40302544,3112218,17848,3,8.21,-0.04,-0.69,-0.09,0.05,0.08,-0.22,0.06,-0.64,-0.01,16.39,18.45,90,90,0,0,0,0,1,0,0
40320036,3129710,17492,3,8.21,-0.04,-0.7,-0.09,0.03,0.06,-0.26,0.07,-0.64,-0.01,16.36,18.46,90,90,0,0,0,0,1,0,0
40338587,3148261,18551,3,8.21,-0.03,-0.71,-0.09,0.03,0.07,-0.32,0.07,-0.64,-0.01,16.36,18.46,90,90,0,0,0,0,1,0,0
40355978,3165652,17391,3,8.22,-0.03,-0.72,-0.09,0.04,0.02,-0.4,0.08,-0.65,-0.01,16.36,18.46,90,90,0,0,0,0,1,0,0
40373955,3183629,17977,3,8.22,-0.03,-0.73,-0.09,0.05,0.03,-0.46,0.08,-0.65,-0.02,16.35,18.46,90,90,0,0,0,0,1,0,0
40392554,3202228,18599,3,8.21,-0.03,-0.74,-0.09,0.07,0,-0.52,0.08,-0.65,-0.02,16.32,18.48,90,90,0,0,0,0,1,0,0
40409326,3219000,16772,3,8.21,-0.03,-0.75,-0.09,0.06,-0.01,-0.6,0.08,-0.65,-0.02,16.29,18.49,90,90,0,0,0,0,1,0,0
40427465,3237139,18139,3,8.21,-0.03,-0.77,-0.09,0.07,0.03,-0.67,0.11,-0.65,-0.04,16.25,18.5,90,90,0,0,0,0,1,0,0
40444913,3254587,17448,3,8.21,-0.03,-0.78,-0.09,0.07,0.07,-0.71,0.12,-0.65,-0.05,16.23,18.5,90,90,0,0,0,0,1,0,0
40462350,3272024,17437,3,8.2,-0.03,-0.79,-0.08,0.08,0.03,-0.76,0.13,-0.65,-0.04,16.18,18.49,90,90,0,0,0,0,1,0,0
40479412,3289086,17062,3,8.2,-0.03,-0.8,-0.08,0.07,-0.03,-0.87,0.15,-0.66,-0.05,16.18,18.49,90,90,0,0,0,0,1,0,0
40496326,3306000,16914,3,8.21,-0.03,-0.81,-0.08,0.08,-0.05,-0.91,0.16,-0.66,-0.05,16.14,18.51,90,90,0,0,0,0,1,0,0
40513363,3323037,17037,3,8.21,-0.03,-0.82,-0.08,0.11,0.04,-1,0.16,-0.66,-0.05,16.05,18.53,90,90,0,0,0,0,1,0,0
40531506,3341180,18143,3,8.21,-0.03,-0.84,-0.07,0.1,0.26,-1.09,0.16,-0.66,-0.05,16.01,18.52,90,90,0,0,0,0,1,0,0
40548624,3358298,17118,3,8.21,-0.03,-0.85,-0.07,0.13,0.34,-1.12,0.21,-0.69,-0.01,15.96,18.52,90,90,0,0,0,0,1,0,0
40566419,3376093,17795,3,8.21,-0.03,-0.86,-0.07,0.09,0.39,-1.18,0.23,-0.7,0.01,15.91,18.53,90,90,0,0,0,0,1,0,0
40585073,3394747,18654,3,8.21,-0.02,-0.87,-0.07,0.11,0.4,-1.33,0.24,-0.7,0.02,15.84,18.54,90,90,0,0,0,0,1,0,0
40602040,3411714,16967,3,8.22,-0.02,-0.88,-0.06,0.14,0.34,-1.35,0.27,-0.71,0.04,15.78,18.54,90,90,0,0,0,0,1,0,0
40619854,3429528,17814,3,8.22,-0.02,-0.9,-0.06,0.17,0.31,-1.48,0.28,-0.71,0.06,15.78,18.54,90,90,0,0,0,0,1,0,0
40637201,3446875,17347,3,8.21,-0.02,-0.91,-0.06,0.13,0.23,-1.59,0.33,-0.73,0.09,15.71,18.55,90,90,0,0,0,0,1,0,0
40654393,3464067,17192,3,8.21,-0.01,-0.92,-0.05,0.16,0.05,-1.75,0.35,-0.74,0.12,15.6,18.55,90,90,0,0,0,0,1,0,0
40671401,3481075,17008,3,8.21,-0.01,-0.93,-0.05,0.16,-0.08,-1.85,0.35,-0.74,0.12,15.53,18.56,90,90,0,0,0,0,1,0,0
40689283,3498957,17882,3,8.22,0,-0.95,-0.05,0.16,0.05,-2.03,0.4,-0.76,0.17,15.43,18.56,90,90,0,0,0,0,1,0,0
40708714,3518388,19431,3,8.21,0,-0.96,-0.05,0.22,-0.03,-2.22,0.42,-0.78,0.2,15.34,18.56,90,90,0,0,0,0,1,0,0
40725777,3535451,17063,3,8.21,0.01,-0.97,-0.05,0.17,-0.54,-2.55,0.43,-0.78,0.21,15.26,18.57,90,90,0,0,0,0,1,0,0
40744485,3554159,18708,3,8.21,0.02,-0.99,-0.05,0.2,-0.61,-2.73,0.47,-0.77,0.23,15.14,18.56,90,90,0,0,0,0,1,0,0
40764819,3574493,20334,3,8.2,0.03,-1,-0.04,0.22,-0.31,-2.83,0.51,-0.76,0.23,15.03,18.58,90,90,0,0,0,0,1,0,0
40784903,3594577,20084,3,8.2,0.04,-1.02,-0.04,0.22,-0.54,-2.93,0.55,-0.74,0.23,14.88,18.57,90,90,0,0,0,0,1,0,0
40804726,3614400,19823,3,8.21,0.05,-1.03,-0.04,0.24,-0.68,-3.25,0.59,-0.72,0.23,14.75,18.58,90,90,0,0,0,0,1,0,0
40822218,3631892,17492,3,8.21,0.06,-1.05,-0.04,0.27,-0.76,-3.29,0.61,-0.71,0.23,14.63,18.58,90,90,0,0,0,0,1,0,0
40839335,3649009,17117,3,8.21,0.07,-1.06,-0.03,0.27,-0.56,-3.34,0.65,-0.68,0.22,14.63,18.58,90,90,0,0,0,0,1,0,0
40856913,3666587,17578,3,8.21,0.08,-1.07,-0.03,0.25,-1.13,-3.39,0.65,-0.68,0.22,14.49,18.59,90,90,0,0,0,0,1,0,0
40874316,3683990,17403,3,8.22,0.09,-1.08,-0.03,0.25,-1.49,-3.51,0.71,-0.65,0.19,14.31,18.59,90,90,0,0,0,0,1,0,0
40891784,3701458,17468,3,8.22,0.09,-1.09,-0.02,0.23,-1.25,-3.58,0.73,-0.63,0.18,14.18,18.58,90,90,0,0,0,0,1,0,0
40908846,3718520,17062,3,8.21,0.1,-1.1,-0.01,0.26,-1.1,-3.82,0.73,-0.63,0.17,14,18.58,90,90,0,0,0,0,1,0,0
40926487,3736161,17641,3,8.21,0.11,-1.11,-0.01,0.26,-1.89,-3.88,0.76,-0.61,0.16,13.89,18.59,90,90,0,0,0,0,1,0,0
40946036,3755710,19549,3,8.21,0.11,-1.13,0,0.25,-1.61,-3.88,0.79,-0.58,0.12,13.75,18.58,90,90,0,0,0,0,1,0,0
40962722,3772396,16686,3,8.21,0.12,-1.13,0.01,0.31,-1.67,-4.13,0.81,-0.57,0.13,13.63,18.58,90,90,0,0,0,0,1,0,0
40980546,3790220,17824,3,8.21,0.12,-1.14,0.02,0.25,-2.27,-3.98,0.84,-0.56,0.13,13.46,18.59,90,90,0,0,0,0,1,0,0
40997530,3807204,16984,3,8.21,0.13,-1.15,0.03,0.26,-2.29,-4.1,0.86,-0.55,0.1,13.46,18.59,90,90,0,0,0,0,1,0,0
41015507,3825181,17977,5,8.2,0.13,-1.16,0.05,0.27,-2.42,-4.03,0.88,-0.54,0.11,13.34,18.59,90,90,0,0,1,0,1,0,0
41032570,3842244,17063,5,8.21,0.13,-1.17,0.06,0.24,-1.75,-4.35,0.91,-0.56,0.1,13.13,18.59,90,90,0,0,1,0,0,0,0
41050731,3860405,18161,5,8.2,0.13,-1.18,0.07,-60.1,-4.78,-7.51,0.7,-0.55,-0.17,12.9,18.58,90,90,0,0,1,0,0,0,0
41069345,3879019,18614,5,8.22,0.13,-1.19,0.09,5.34,-1.68,-1.32,0.64,-0.61,0.2,12.72,18.6,90,90,0,0,1,0,0,0,0
41086518,3896192,17173,5,8.21,0.14,-1.21,0.09,5.79,-0.91,-1.37,0.93,-0.8,0.22,12.55,18.62,90,90,0,0,1,0,0,0,0
41105171,3914845,18653,5,8.2,0.15,-1.22,0.1,0.32,0.82,-4.49,0.96,-0.96,0.37,12.33,18.62,90,90,0,0,1,0,0,0,0
41122233,3931907,17062,5,8.21,0.16,-1.24,0.1,7.01,-2.11,-3.37,1.05,-0.9,0.45,12.1,18.63,90,90,0,0,1,0,0,0,0
41139649,3949323,17416,5,8.21,0.18,-1.26,0.1,4.69,-1.93,-5.71,1.06,-0.88,0.48,12.1,18.63,90,90,0,0,1,0,0,0,0
41158624,3968298,18975,5,8.22,0.21,-1.27,0.1,2.15,-1.61,-5.18,1.16,-0.87,0.55,11.9,18.64,90,90,0,0,1,0,0,0,0
41178062,3987736,19438,5,8.22,0.24,-1.29,0.09,1.67,-3.09,-4.78,1.27,-0.87,0.61,11.74,18.65,90,90,0,0,1,0,0,0,0
41195124,4004798,17062,5,8.21,0.28,-1.31,0.08,0.88,-3.7,-4.42,1.34,-0.89,0.62,11.58,18.66,90,90,0,0,1,0,0,0,0
41213101,4022775,17977,5,8.22,0.32,-1.32,0.07,2.78,-3.65,-7.48,1.49,-0.88,0.61,11.49,18.67,90,90,0,0,1,0,0,0,0
41229904,4039578,16803,5,8.21,0.36,-1.34,0.05,5.59,-3.54,-12.57,1.01,-0.41,0.57,11.39,18.68,90,90,0,0,1,0,0,0,0
41247424,4057098,17520,5,8.2,0.39,-1.34,0.04,6.65,-7.96,-7.52,1.36,-0.05,0.34,11.33,18.7,90,90,0,0,1,0,0,0,0
41264541,4074215,17117,5,8.21,0.41,-1.34,0.04,2.32,-6.47,-7.44,1.4,-0.02,0.29,11.22,18.7,90,90,0,0,1,0,0,0,0
41282034,4091708,17493,5,8.21,0.42,-1.34,0.06,1.6,-4.68,-5.48,1.93,0.21,-0.06,11.14,18.7,90,90,0,0,1,0,0,0,0
41298858,4108532,16824,5,8.21,0.42,-1.34,0.1,2.43,-3.95,-3.75,2.12,0.21,-0.14,11.14,18.7,90,90,0,0,1,0,0,0,0
41316339,4126013,17481,5,8.21,0.41,-1.33,0.15,3.01,-5.56,-3.94,2.09,0.13,-0.17,11.07,18.71,90,90,0,0,1,0,0,0,0
41333786,4143460,17447,5,8.21,0.39,-1.33,0.2,2.36,-5.22,-4.42,2.18,0.1,-0.34,11.02,18.71,90,90,0,0,1,0,0,0,0
41350812,4160486,17026,5,8.21,0.37,-1.33,0.26,3.07,-5.49,-5.25,2.18,0.1,-0.34,10.98,18.71,90,90,0,0,1,0,0,0,0
41367591,4177265,16779,5,8.21,0.35,-1.32,0.31,5.67,-6.34,-6.8,2.18,0.1,-0.34,10.91,18.73,90,90,0,0,1,0,0,0,0
41385569,4195243,17978,5,8.2,0.31,-1.32,0.39,7.48,-9.03,-12.52,2.7,0.48,-0.77,10.88,18.72,90,90,0,0,1,0,0,0,0
41405419,4215093,19850,5,8.22,0.27,-1.29,0.49,8.07,-7.73,-11.65,3.21,1.02,-1.07,10.87,18.72,90,90,0,0,1,0,0,0,0
41425300,4234974,19881,5,8.2,0.25,-1.26,0.59,6.73,-6.51,-7.81,3.62,1.45,-1.39,10.86,18.73,90,90,0,0,1,0,0,0,0
41442331,4252005,17031,5,8.21,0.23,-1.22,0.66,4.63,-7.64,-4.98,3.72,1.53,-1.59,10.79,18.74,90,90,0,0,1,0,0,0,0
41459825,4269499,17494,5,8.21,0.21,-1.18,0.75,3.66,-4.85,-1.38,3.71,1.53,-1.75,10.79,18.74,90,90,0,0,1,0,0,0,0
41476944,4286618,17119,5,8.21,0.2,-1.15,0.82,0.45,-3.07,-1.08,3.39,1.19,-1.91,10.72,18.74,90,90,0,0,1,0,0,0,0
41495183,4304857,18239,5,8.22,0.17,-1.11,0.9,-0.34,-2.56,-1.33,3.05,0.86,-1.84,10.65,18.73,90,90,0,0,1,0,0,0,0
41513735,4323409,18552,5,8.21,0.16,-1.07,0.97,0.45,-3.44,-1.01,3.05,0.86,-1.84,10.57,18.75,90,90,0,0,1,0,0,0,0
41530910,4340584,17175,6,8.22,0.14,-1.04,1.03,1.55,-4.06,-1.04,2.64,0.47,-1.7,10.48,18.74,90,90,0,0,0,0,1,0,0
41548781,4358455,17871,6,8.21,0.12,-1.01,1.09,3.71,-4.32,-5.57,2.42,0.31,-1.63,10.37,18.73,90,90,0,0,0,0,1,0,0
41565846,4375520,17065,6,8.2,0.11,-0.99,1.14,2.82,-4.2,-3.76,2.42,0.33,-1.61,10.24,18.73,90,90,0,0,0,0,1,0,0
41584092,4393766,18246,6,8.22,0.1,-0.96,1.19,1.61,-3.97,-1.6,2.42,0.33,-1.61,10.12,18.72,90,90,0,0,0,0,1,0,0
41602642,4412316,18550,6,8.22,0.09,-0.93,1.24,1.42,-4.4,-0.54,2.04,0.25,-1.47,9.99,18.74,90,90,0,0,0,0,1,0,0
41619707,4429381,17065,6,8.22,0.09,-0.9,1.28,1.66,-3.81,-1.31,1.92,0.19,-1.43,9.99,18.74,90,90,0,0,0,0,1,0,0
41637577,4447251,17870,6,8.21,0.08,-0.88,1.32,1.5,-3.81,-0.67,1.61,0.14,-1.32,9.84,18.73,90,90,0,0,0,0,1,0,0
41654334,4464008,16757,6,8.21,0.08,-0.86,1.35,1.7,-3.53,-0.61,1.34,0.1,-1.21,9.68,18.73,90,90,0,0,0,0,1,0,0
41672392,4482066,18058,6,8.22,0.07,-0.83,1.37,2.14,-3.97,-0.47,1.19,0.08,-1.16,9.5,18.73,90,90,0,0,0,0,1,0,0
41689841,4499515,17449,6,8.21,0.07,-0.82,1.39,1.9,-3.66,-0.76,0.86,0.02,-1.09,9.32,18.72,90,90,0,0,0,0,1,0,0
41706980,4516654,17139,6,8.22,0.06,-0.8,1.41,1.84,-3.16,-0.56,0.53,-0.03,-0.99,9.16,18.72,90,90,0,0,0,0,1,0,0
41724522,4534196,17542,6,8.21,0.06,-0.78,1.42,2.23,-3.21,-2.1,0.35,-0.05,-0.92,8.95,18.72,90,90,0,0,0,0,1,0,0
41741230,4550904,16708,6,8.22,0.05,-0.77,1.43,2.82,-3.95,-1.7,0.25,-0.03,-0.87,8.75,18.73,90,90,0,0,0,0,1,0,0
41758344,4568018,17114,6,8.22,0.05,-0.75,1.43,3.67,-5.78,-1.47,0.04,0.04,-0.87,8.75,18.73,90,90,0,0,0,0,1,0,0
41775759,4585433,17415,6,8.21,0.05,-0.74,1.43,4.45,-5.48,-2.84,-0.03,0.07,-0.95,8.57,18.71,90,90,0,0,0,0,1,0,0
41792769,4602443,17010,6,8.22,0.05,-0.72,1.44,4.93,-4.35,-3.66,-0.03,0.07,-0.95,8.36,18.73,90,90,0,0,0,0,1,0,0
41810169,4619843,17400,6,8.21,0.05,-0.7,1.44,4.64,-3.45,-3.55,-0.03,0.07,-0.95,8.16,18.71,90,90,0,0,0,0,1,0,0
41827233,4636907,17064,6,8.21,0.05,-0.69,1.43,4.07,-3.02,-3.13,-0.05,0.42,-0.99,7.96,18.7,90,90,0,0,0,0,1,0,0
41844621,4654295,17388,6,8.21,0.06,-0.67,1.43,4.12,-2.7,-2.22,-0.05,0.42,-0.99,7.73,18.72,90,90,0,0,0,0,1,0,0
41862017,4671691,17396,6,8.23,0.07,-0.65,1.42,5.02,-1.84,-1,-0.1,0.75,-0.8,7.49,18.72,90,90,0,0,0,0,1,0,0
41879296,4688970,17279,6,8.23,0.08,-0.64,1.41,5.16,-2.51,-0.41,-0.17,0.81,-0.65,7.49,18.72,90,90,0,0,0,0,1,0,0
41896470,4706144,17174,6,8.21,0.1,-0.62,1.4,4.73,-2.66,-0.24,-0.21,0.83,-0.6,7.29,18.71,90,90,0,0,0,0,1,0,0
41914285,4723959,17815,6,8.2,0.11,-0.61,1.38,3.7,-2.6,0.53,-0.36,0.83,-0.52,7.08,18.7,90,90,0,0,0,0,1,0,0
41931590,4741264,17305,6,8.21,0.13,-0.6,1.37,3.46,-2.81,0.3,-0.48,0.84,-0.46,6.89,18.68,90,90,0,0,0,0,1,0,0
41948634,4758308,17044,6,8.21,0.14,-0.59,1.35,2.86,-2.58,0.29,-0.48,0.84,-0.46,6.68,18.71,90,90,0,0,0,0,1,0,0
41965699,4775373,17065,6,8.22,0.16,-0.58,1.33,3.31,-2.82,0.17,-0.62,0.86,-0.38,6.48,18.71,90,90,0,0,0,0,1,0,0
41984354,4794028,18655,6,8.21,0.17,-0.57,1.31,3.66,-3.85,0.56,-0.78,0.87,-0.33,6.29,18.7,90,90,0,0,0,0,1,0,0
42002205,4811879,17851,6,8.21,0.19,-0.56,1.29,4.14,-3.46,0.07,-0.85,0.87,-0.34,6.07,18.69,90,90,0,0,0,0,1,0,0
42019149,4828823,16944,6,8.21,0.2,-0.55,1.27,4.53,-3.99,0.6,-1.12,0.91,-0.35,6.07,18.69,90,90,0,0,0,0,1,0,0
42037396,4847070,18247,6,8.22,0.22,-0.54,1.24,5.78,-4.7,0.75,-1.26,0.89,-0.41,5.87,18.71,90,90,0,0,0,0,1,0,0
42054516,4864190,17120,6,8.22,0.23,-0.52,1.21,6.29,-4.95,0.82,-1.43,0.89,-0.47,5.64,18.68,90,90,0,0,0,0,1,0,0
42072373,4882047,17857,6,8.2,0.25,-0.51,1.17,6.58,-4.93,1.05,-1.7,0.81,-0.59,5.45,18.68,90,90,0,0,0,0,1,0,0
42092249,4901923,19876,6,8.21,0.26,-0.49,1.13,4.88,-4.49,1.36,-1.99,0.71,-0.67,5.21,18.69,90,90,0,0,0,0,1,0,0
42112097,4921771,19848,6,8.2,0.26,-0.47,1.09,3.66,-3.4,0.37,-2.12,0.68,-0.72,4.98,18.68,90,90,0,0,0,0,1,0,0
42131121,4940795,19024,6,8.21,0.27,-0.46,1.05,3.07,-2.58,0.02,-2.2,0.67,-0.69,4.71,18.68,90,90,0,0,0,0,1,0,0
42148169,4957843,17048,6,8.13,0.27,-0.44,1.01,63.55,-12.85,12.63,-2.26,0.66,-0.65,4.48,18.66,90,90,0,0,0,0,1,0,0
42166573,4976247,18404,6,8.16,0.32,-0.49,0.98,-55.95,0.66,4.18,2.33,-0.24,8.72,4.26,18.69,90,90,0,0,0,0,1,0,0
42183633,4993307,17060,6,8.16,0.44,-0.6,0.98,-25.22,-3.77,0.28,3.87,1.78,8.7,4.03,18.67,90,90,0,0,0,0,1,0,0
42200634,5010308,17001,6,8.21,0.61,-0.69,0.95,-27.93,3.62,0.67,3.85,3.23,8.72,3.86,18.65,90,90,0,0,0,0,1,0,0
42218031,5027705,17397,6,8.21,0.79,-0.78,0.89,-51.29,28.88,-15.51,4.61,3.86,8.62,3.86,18.65,90,90,0,0,0,0,1,0,0
42234895,5044569,16864,6,8.19,0.98,-0.85,0.87,-10.22,-1.73,2.42,7.8,3.12,7.92,3.63,18.65,90,90,0,0,0,0,1,0,0
42252858,5062532,17963,6,8.21,1.19,-0.9,0.86,-67.72,-94.39,75.44,8.72,3.86,6.02,3.47,18.65,90,90,0,0,0,0,1,0,0
42269889,5079563,17031,6,8.21,1.39,-0.94,0.86,-99.96,1.04,5.21,8.72,3.86,6.02,3.15,18.66,90,90,0,0,0,0,1,0,0
42289405,5099079,19516,6,8.21,1.4,-0.95,0.95,-2.63,-3.08,3.42,1.75,-2.05,-1.24,2.96,18.64,90,90,0,0,0,0,1,0,0
42306803,5116477,17398,6,8.21,1.32,-0.95,1.02,-2.31,2.1,2.86,0.33,-2.29,-1.53,2.8,18.64,90,90,0,0,0,0,1,0,0
42324541,5134215,17738,6,8.21,1.2,-0.94,1.04,-1.79,-0.16,0.09,-5.01,-3.04,-2.72,2.63,18.64,90,90,0,0,0,0,1,0,0
42342449,5152123,17908,6,8.21,1.08,-0.92,1.05,-2.5,0.12,0.24,-5.24,-2.75,-3.04,2.5,18.63,90,90,0,0,0,0,1,0,0
42359160,5168834,16711,6,8.21,0.98,-0.9,1.04,-1.44,-1.21,0.26,-5.17,-2.56,-3.19,2.5,18.63,90,90,0,0,0,0,1,0,0
42376072,5185746,16912,6,8.22,0.89,-0.88,1.04,17.89,-11.96,0.46,-0.72,-0.58,-1.38,2.38,18.63,90,90,0,0,0,0,1,0,0
42392934,5202608,16862,6,8.2,0.86,-0.86,1.05,20.52,-6.85,5.99,-0.72,-0.58,-1.38,2.27,18.62,90,90,0,0,0,0,1,0,0
42410055,5219729,17121,6,8.21,0.89,-0.86,1.07,7.92,-3.97,3.99,2.75,1.01,0.59,2.17,18.61,90,90,0,0,0,0,1,0,0
42427928,5237602,17873,6,8.22,0.92,-0.86,1.08,7.69,-7.06,2.01,0.2,0.71,0.37,2.07,18.61,90,90,0,0,0,0,1,0,0
42445049,5254723,17121,6,8.22,0.94,-0.86,1.07,4.71,-13.12,6.78,0.31,0.79,0.07,1.96,18.62,90,90,0,0,0,0,1,0,0
42462216,5271890,17167,6,8.2,0.95,-0.85,1.05,-1.09,-14.19,6.17,-0.52,0.88,-0.19,1.82,18.62,90,90,0,0,0,0,1,0,0
42479606,5289280,17390,6,8.2,0.97,-0.83,1.03,-2.05,-11.8,3.19,-0.23,0.91,-0.45,1.82,18.62,90,90,0,0,0,0,1,0,0
42496746,5306420,17140,6,8.21,0.98,-0.82,1.01,-0.2,-11.91,0.4,-0.8,0.97,-0.78,1.7,18.61,90,90,0,0,0,0,1,0,0
42513813,5323487,17067,6,8.21,0.99,-0.79,0.99,0.63,-11.8,-1.69,-0.88,1.07,-0.85,1.6,18.6,90,90,0,0,0,0,1,0,0
42531239,5340913,17426,6,8.21,1,-0.77,0.97,1.05,-11.33,-3.8,-0.88,1.07,-0.85,1.5,18.59,90,90,0,0,0,0,1,0,0
42548612,5358286,17373,6,8.21,1.02,-0.74,0.95,1.1,-10.18,-2.09,0.76,2.02,-1.03,1.44,18.6,90,90,0,0,0,0,1,0,0
42566136,5375810,17524,6,8.23,1.05,-0.71,0.95,1.07,-5.27,2.27,1.12,2.24,-0.96,1.34,18.6,90,90,0,0,0,0,1,0,0
